"448","2017-12-12","Storyzy","Paris","NLP Engineer Internship

Storyzy is a startup based in Paris that monitors and detects fake
news sites through its unique AI technology. Specializing in automated
quote extraction through NLP, Storyzy develops a database of fake news
sites ensuring a safer advertising environment for brands/advertisers
and platforms.

Storyzy (previously Trooclick) was created in November 2012. Just a
few months later, in April 2013, it received financial support from
the BPI (French public investment bank) and in June 2013 was granted
the Status of ""Young Innovative Company"" (JEI), recognizing its
innovative nature by the French government.  Storyzy has invested $3
million in R&D, raised $900k in August 2016, and employs 12 people (6
engineers).

Due to its growth, Storyzy is now looking for candidates for its office in the ""Incubateur Boucicaut"" on rue de Lourmel in Paris.

Missions:

As a member of the technical team, you will benefit from ongoing
training and you will help us design and build our information
extraction framework based on advanced NLP technologies.

- You will turn ideas into well-documented and reliable linguistic
resources & code to ensure efficiency, quality, performance and
scalability

- A great team player, you will interact with other departments to
understand and fine tune specifications

- You will carry out unitary testing, create and maintain our test
validation corpus and participate in editing technical documents

- You will evolve in a DevOps culture

Qualifications:

- Experience with NLP tools such as NooJ, Unitex or Stanford for
  linguistic annotation, named entity recognition, relationship and
  fact extraction, sentiment analysis, etc.

- Java programming experience on Linux platforms (ORM & Spring
  Framework will be a plus)

- Experience in scripting languages such as Perl or Python and with
  database management

- Machine Learning knowledge

- Excellent communication skills in English and French

We are open to new ideas that will significantly contribute to our
success. Our friendly team will provide the opportunity for valuable
collaboration. We offer you career perspectives in a young and dynamic
company with an interesting and diversified scope of duties at the
cutting edge of research.

We welcome applications from highly motivated individuals able to
learn new techniques and share knowledge and experience with the
team. Interested? Then send your application to jobs@storyzy.com!"
"449","2017-12-12","Idiese","Nantes","PROPOSITION DE STAGE

Traitement du Langage Naturel - H/F

Présentation  de  la  société

L'entreprise Idiese est un cabinet d'études créé en 2014 dans
l'optique d'apporter aux industriels des solutions en matière
d'intervention consultant.  Nous intervenons auprès de nos clients à
travers des contrats d'étude au forfait ou des missions d'assistance
technique.  Nous développons également nos propres solutions
techniques grâce à notre pôle R&D pour les industriels mais aussi le
grand public .

Contexte  de  la  mission

Dans le cadre du développement de notre Pôle Informatique, nous
recherchons un Etudiant(e) en formation supérieure d'informatique,
spécialisé en intelligence artificielle / traitement automatique du
langage.

Détails des missions

Au sein de l'équipe R&D et en collaboration avec le responsable
technique, vous serez en charge des missions suivantes :

- Conception et développement d'un parseur sémantique
- Intégration du parseur dans une chaîne de traitement existante
- Test et évaluation de modèles
- Validation fonctionnelle de modèles

Compétences  souhaitées
- Python
- Programmation  Logique
- Machine  Learning
- Analyse  linguistique
- Linux  (Debian/Ubuntu)

Informations  de  l'offre
- Contrat : stage
- Dates : à partir du 1er Janvier 2017

Durée : 4 à 6 mois

Lieu : Idiese - 1 rue jean rouxel, 44700 Orvault

Rémunération : gratification de stagiaire

Contact :

Stéphane MBINKY

Responsable Pôle Vision - stephane.m@idiese.com"
"450","2017-12-13","Telecom ParisTech","Paris","*Internship and PhD position in machine learning for multimodal
engagement analysis *

*in human-robot interactions (HRI)*

Telecom ParisTech [1],  LTCI lab [2]

Duration: 6-month internship to be continued as 3-year PhD contract
Start: Any date from February 1st, 2018

Salary: according to background and experience

****Position description**

The internship/PhD project will take part in a collaboration between
Softbank Robotics and Télécom ParisTech on the topic of engagement
analysis in interactions of humans with Softbank's robots.

The role of the intern/PhD student will consist in developing robust
machine learning systems able to effectively take advantage of the
multimodal signals acquired by the robot's sensors during its
interaction with a human. The work will include:

- the design of appropriate elicitation protocols and multimodal data
  acquisition procedures ;

- the development of multimodal feature learning and dynamic
  classification procedures capable of handling noisy observations with
  missing values, especially exploiting deep learning techniques ;

- the evaluation of the system in realistic scenarios involving
  end-users.

The PhD project will be hosted at Telecom ParisTech department of
images, data and signals of [3], jointly by the social computing [4] and
the audio data analysis and signal processing [5] teams.

* *Candidate profile**

As a minimum requirement, the successful candidate will have:

- A Master's degree (possibly to be granted in 2018) in one of the
  following areas: computer science, artificial intelligence, machine
  learning, signal processing, affective computing, applied mathematics

- Excellent programming skills (preferably in Python)

- Good command of English

The ideal candidate will also (optionally) have:

- Knowledge in deep learning techniques

-- More about the position

- Place of work: Paris, France

- For more information about Télécom ParisTech see [1]

-- How to apply

Applications are to be sent to Chloé Clavel [6], Giovanna Varni [7] and
Slim Essid [8] by email (using
{firstname.lastname}@telecom-paristech.fr)

The application should be formatted as a single *pdf file* and should
include:

- A complete and detailed curriculum vitae

- A letter of motivation

- Academic records of the last two years

- The names and addresses of two referees

[1] http://www.tsi.telecom-paristech.fr

[2] https://www.ltci.telecom-paristech.fr/?lang=en

[3] http://www.tsi.telecom-paristech.fr/en/

[4] https://www.tsi.telecom-paristech.fr/recherche/themes-de-recherche/analyse-automatique-des-donnees-sociales-social-computing/

[5] http://www.tsi.telecom-paristech.fr/aao/en/

[6] https://clavel.wp.mines-telecom.fr/

[7] http://sites.google.com/site/gvarnisite/

[8] http://www.telecom-paristech.fr/~essid"
"451","2017-12-13","AIZIMOV","Paris","------------------------------------------------------------------------
Offre de Stage en TAL: Compréhension de texte multi-langue basés
sur des corpus spécialisés
et participation à la création d'interface utilisateur d'apprentissage

AIZIMOV - Jeune start-up Parisienne
------------------------------------------------------------------------

---------------------
 Notre start-up
---------------------

AiZimov aide à adresser les bons messages, aux bonnes personnes, aux
bons moments et avec la forme qui convient. Il s'agit d'une entreprise
axé sur les données personnelles, les réseaux sociaux et les
entreprises. Notre outil s'appuie sur l'Intelligence Artificielle pour
automatiser la prospection.

C'est donc un vrai assistant qui rédige pour ses utilisateurs les
meilleurs emails prospectifs qui soient et traite les réponses.  En
bref, nous aidons les entreprises à déceler de nouvelles opportunités,
optimiser le temps de prospection et protéger la réputation en
harmonisant la qualité des messages sortants.

---------------------
 Contexte du stage
---------------------

Nous disposons d'un financement de la Banque Publique d'Investissement,
AiZimov est une société qui développe et édite une application
d'intelligence artificielle. Notre objectif est d'améliorer constamment
l'expérience client et réduire les incohérences entre les messages
commerciaux et les attentes des prospects.

AiZimov propose un assistant alliant approche linguistique (NLP) et
intelligence artificielle. Cet assistant est disponible sans aucun
effort de la part de l'utilisateur. Une vraie révolution dans le monde
de la vente et celui des entreprises !

En plein amorçage, la société place l'expertise technique et
l'excellence R&D au coeur de son activité. Nous offrons pour nos équipes
des challenges épanouissants, des responsabilités fortes, des
opportunités de réalisation et une ambiance de travail jeune et
créative.

------------------------
 Description du stage
------------------------

Nous proposons ici un stage opérationnel d'analyse de texte automatisé.
En premier lieu le stagiaire devra proposer une approche de filtrage du
contenu.
Seul le contenu pertinent devra être conservé.
Puis l'apprentissage, à base de technologie open source de NLU pour
appréhender
et catégoriser ce contenu extrait.
Enfin, un outil de validation et d'enrichissement sera créer pour
administrer cet outil.

Le stagiaire devra donc implémenter ces différentes couches de
traitement afin de produire puis d'évaluer un système de traitement
automatique par filtrage/génération.

Le stage est d'une durée de 6 mois et peut déboucher sur un CDI.

---------------------------------------
 Compétences/Connaissances requises
---------------------------------------

- Niveau Master 2 ou équivalent
- Passion pour la compréhension de texte automatisée
- Maîtrise de frameworks NLP (au choix : NooJ, TreeTagger, Stanford,
  Gate, TXM)
- Mi-hacker mi-structuré
- Plus: Maîtrise des langages Python et JS
- Non obligatoire : compréhension autour du digital en général et des
  technos du web en particulier (Php, reactJS ...)

-----------------
 Lieu du stage
-----------------

62 Rue Jean-Jacques Rousseau
75001 Paris

--------------------
Références utiles
--------------------

FrenchWeb :
https://www.frenchweb.fr/fw-radar-aizimov-lintelligence-artificielle-au-service-des-mails-prospectifs/305202

Industrie Technologie :
https://www.industrie-techno.com/aizimov-l-intelligence-artificielle-qui-m-a-adresse-un-mail-personnalise-et-accrocheur.51847

Fast Company :
https://www.fastcompany.com/40494268/four-new-ai-tools-will-help-you-be-more-productive

--------------------
Contact
--------------------

Merci d'envoyer votre candidature à jerome.devosse@aizimov.com en
indiquant en objet ""Candidature NLP stage"". N'oubliez évidemment pas de
joindre un CV ou un lien vers votre profil linkedin et un email
présentant vos attentes pour votre stage et vos motivations."
"452","2017-12-18","LIMSI","Orsay","Stages pour M1 et M2, profils TAL sémantique, représentation des
connaissances

Contexte : synthèse et traduction assistée vers la langue des signes

Lieu : LIMSI, Orsay (91)

Gratifications de stage

Dates et durée flexibles, courant 2018, à définir selon niveau et
contenu


Les traducteurs en langue des signes (LS) pratiquent la déverbalisation,
c'est-à-dire une abstraction du sens du texte source, et ont souvent
recours ensuite à des schémas représentant les entités du discours et
les liens entre elles pour organiser la formulation du message
équivalent en LS. Des sourds et natifs de la LS utilisent aussi ce type
de schémas comme forme écrite, néanmoins comparable à une représentation
sémantique.

Cependant, aucun standard n'existe pour la composition de ces schémas.

Ce stage propose d'en constituer un corpus et d'en étudier les 
régularités par alignement manuel avec des textes sources. Pour un M2 
(stage en principe plus long), on propose de procéder à une prenière 
étude du corpus constitué, et de suggérer des éléments de formalisation 
en vue d'une éventuelle standardisation.

Un PDF détaillé est proposé sur le site du laboratoire à la page du
stage :

https://www.limsi.fr/fr/formation/offres-de-stages/details/5/53

Pour répondre à cette offre, contacter Michael Filhol 
(michael.filhol@limsi.fr)"
"454","2017-12-18","Aix-Marseille Université","Aix-Marseille","Nous proposons le sujet de stage ci-dessous à Aix-Marseille Université.

*_Titre _**: /De la détection des signaux sociaux des médecins à un 
modèle computationnel des feedbacks pour un patient artificiel /*

/Encadrement principal/ : Magalie Ochs (http://www.lsis.org/ochsm/)
(LSIS, DIMAG), Roxane Bertrand (Laboratoire Parole et Langage), Grégoire
de Montcheuil (Laboratoire Parole et Langage), et Philippe Blache
(Laboratoire Parole et Langage).

/Financement /: Projet ANR Acorformed (http://www.lpl-aix.fr/~acorformed
)

/Contexte du stage /
Le stage se déroule dans le cadre du projet ANR /Acorformed/qui vise à
développer une plateforme de réalité virtuelle pour former les médecins
à l'annonce d'évènements indésirables graves avec un patient virtuel. Un
des enjeux majeurs de ce projet est de développer un patient virtuel
capable de simuler le comportement d'un patient réel auquel on annonce
une mauvaise nouvelle. Dans ce contexte, le comportement non-verbal du
patient (mouvements de tête, expressions faciales, postures, gestes,
directions du regard, etc.) joue un rôle prépondérant pour apporter de
la crédibilité au personnage virtuel. L'objectif de ce stage est
d'intégrer un modèle computationnel qui permettrait de déterminer
automatiquement durant l'interaction à quel moment un agent artificiel
doit exprimer quels feedbacks (verbaux et non-verbaux) en réponse au
comportement du médecin.

/Sujet de stage /
L'objectif du stage est d'intégrer un */modèle computationnel de
feedbacks pour un agent artificiel /*(personnage virtuel et robot
humanoïde)*//*qui permettrait de calculer automatiquement et en temps
réel les feedbacks que devrait exprimer l'agent artificiel suivant le
comportement de l'utilisateur (mouvements de tête, direction du regard,
gestes, vocabulaire, etc.).

Les feedbacks se définissent comme des réponses multimodales de celui
qui écoute suite au message du locuteur. Les feedbacks peuvent être
verbaux (e.g. humhum, oui) ou non-verbaux (e.g. mouvements de tête,
sourire). Plusieurs travaux de recherche dans le domaine des agents
artificiels montrent que les feedbacks permettent d'améliorer le degré
de satisfaction et d'engagement de l'utilisateur. Les feedbacks
apparaissent en réponse au comportement verbal et non-verbal du locuteur
(e.g. mouvements de tête, sourire). Dans le cadre de ce projet, il
s'agira à la fois d'intégrer des outils permettant de reconnaître les
comportements verbaux et non-verbaux de l'utilisateur potentiellement
déclencheur de feedbacks et d'intégrer un modèle computationnel à base
de règles dans un agent artificiel permettant de raisonner sur les
feedbacks que ce dernier doit exprimer.

/Méthodologie/
La méthodologie explorée dans ce stage repose sur une approche
pluridisciplinaire. Il s'agira de construireun modèle computationnel
intégrant un ensemble de règles de déclenchement de feedbacks issues de
l'analyse d'un corpus réel d'interaction médecin-patient (Porhet et al.,
2017) et d'enrichir ces règles avec desconnaissances théoriques et
empiriques sur les feedbacks, et en particulier sur les
/hétéro-répétions/. Les hétéro-répétitions (appelées other-repetition)
sont un procédé impliquant la reproduction (totale ou partielle)par
l'interlocuteur de l'énoncé produit préalablement par le locuteur. Les
hétéro-répétitions sont des réponses feedback particulières et
constituent un mécanisme crucial dans la conversation en face à face
grâce à leurs fonctions discursive et communicative.
Ce modèle devra s'intégrer dans une plateforme d'agent artificiel que
nous avons développée au sein du LPL et qui permet d'animer un
personnage virtuel et un robot humanoïde. Le modèle devra raisonner sur
les données en entrée issues de la reconnaissance vocale et de la
reconnaissance du comportement non-verbal du médecin (direction de
regard, gestes et mouvements de tête). Une évaluation à travers un
ensemble de tests perceptifs auprès d'utilisateurs interagissant avec le
personnage virtuel et le robot humanoïde permettra de valider le modèle
proposé.

/Compétences requises /
Le stagiaire devra avoir des connaissances techniques (très bonnes 
connaissances en java sont essentielles pour ce projet mais aussi 
quelques connaissances en C++), des connaissances sur les modèles 
computationnels de raisonnement et en TAL seraient un plus, une 
ouverture pluridisciplinaire incontournable.

*Contact *: Magalie Ochs (magalie.ochs@lsis.org)"
"455","2018-01-08","Airbus & LIPN","Elancourt","Offre de Stage à Airbus Defence and Space (Advanced Information Processing)

Sujet de Stage : Apprentissage automatique profond pour l'extraction
d'information et d'évènements à partir de texte.

Cadre du stage :

Ce stage recherche, d'une durée de 6 mois, se déroulera sur le site
Airbus d'Elancourt au sein d'une équipe de Recherche & Développement
spécialisée dans le traitement massif de l'information non structurée
(Big Data).  Cette équipe est impliquée dans des projets d'études
amont ainsi que divers programmes de recherche partiellement financés
par l'Agence Nationale de la Recherche, l'Agence de Défense Européenne
ainsi que l'Union Européenne. Une poursuite du stage dans le cadre
d'une convention CIFRE est envisagée sur une problématique de
population de base de connaissances à partir de texte. L'encadrement
sera assuré par les membres du département (Leila Khelif et Bruno
Grilhers ) ainsi que par des chercheurs du LIPN (Haïfa Zargayouna et
Thierry Charnois)

Contexte :

Le département R&D développe actuellement, en s'appuyant sur le socle
technique open source OW2 WebLab, une solution de veille nommée
FORTION MediaMining. Cette solution vise à fournir une solution
complète de collecte d'information multimédia -texte, image, audio,
vidéo - disponible en sources ouvertes (web, réseaux sociaux),
d'analyse (extraction et recherche d'information, transcription de la
parole, traduction automatique, etc...) et d'exploitation
(visualisation spatio-temporelle, réseau relationnel, statistiques,
etc.). Celle-ci dispose notamment de fonctionnalités d'extraction
d'information de relations et d'évènement à base de patrons
linguistiques.

Objectifs :

Ce stage vise à étudier la possibilité de remplacer / hybrider les
systèmes d'extraction à base de patrons linguistiques par des systèmes
à base de réseaux de neurones profond, type réseau de neurones
récurrents. Les différentes étapes du travail à réaliser sont les
suivantes :

- Etat de l'art des méthodes d'extraction d'information, de relation
et d'évènement à base de méthode d'apprentissage,

- Identification de solutions open source ou de laboratoire,

- Mise en oeuvre des solutions techniques (apprentissage sur base
  annotée),

- Comparaison et évaluation des approches sur un corpus de référence

Domaines techniques/compétences informatiques :

Profil recherché : Master 2 en Informatique (orienté recherche)

Domaines techniques : Intelligence Artificielle, Apprentissage
automatique, Traitement automatique des Langues, Fouille de données,
Extraction d'information à partir de textes.

Compétences en développement logiciel : Java, Python

Compétences considérées comme un plus : Connaissance de Framework de
Deep Learning type Keras, Tensorflow

Bon niveau en Anglais exigé.

La sélection se fera en deux temps : une pré-sélection par le LIPN
suivi de la sélection finale par Airbus Group.  Les locaux d'Airbus
sont dans une zone à accès restrictif. Cela impose que le(a)
candidat(e) soit habilité(e) (CD- Special France). La procédure
d'habilitation prend au minimum deux mois, il nous est donc impossible
de sélectionner des candidats étrangers.

Début souhaité : mars-avril 2018

Modalité de dépôt de candidature :

Les candidatures seront ouvertes jusqu'à sélection d'un(e) candidat(e)
et au plus tard le 16 février.  Merci d'envoyer un CV détaillant la
formation et l'expérience acquise, les bulletins de notes ou
appréciations d'enseignants dans les compétences ciblées ainsi qu'une
lettre de motivation à : haifa.zargayouna@lipn.univ-paris13.fr,
thierry.charnois@lipn.univ-paris13.fr

Lieu du stage : Airbus Defence and Space Advanced Information
Processing, 1, Boulevard Jean Moulin - CS 30503, 78997 Elancourt
Cedex- France

Responsables (Airbus) :
Bruno GRILHERES (+33 (0)1 61 38 58 25, bruno.grilheres@airbus.com)
Leila KHELIF(+33 (0) 1 61 38 56 51, leila.khelif@airbus.com)"
"456","2018-01-08","EDL","Berre l'étang (13)","Analyse de fonctionnement de la reconnaissance vocale
(TAL ou Linguistique avec des compétences informatiques) 

Mots clés : reconnaissance vocale, correction orthographique et
syntaxique, transcription phonétique, recherche textuelle avec REGEX.

Société leader des solutions informatiques pour les services d'Imagerie
Médicale publics et privés recherche un(e) stagiaire niveau M1 ou M2.

Mission principale : analyse des erreurs textuelles de la reconnaissance
vocale et participation dans leur prévention.

Objectifs du stage :
- Comparaison des résultats issus du moteur de la reconnaissance (texte
  reconnu, texte corrigé, audio).
- Réflexion sur l'algorithme d'alignement automatique de
  l'enregistrement audio et du texte corrigé ;
- Repérage et classification des erreurs et des fautes ;
- Création de règles syntaxiques pour le correcteur orthographique et
  grammaticale ;
- Réflexion et création d'un outil pour la mise à jour du dictionnaire
  orthographique.

Compétences requises : 

- Linguistique (phonétique, orthographe et syntaxe) ;
- Très bonne maitrise de la grammaire française ;
- Rigueur et attention aux détails ;
- Maîtrise des expressions régulières (REGEX);
- Maîtrise de l'encodage des dictionnaires Hunspell serait un plus
- Maîtrise de l'outil OpenSource LanguageTool serait un plus ; 
- Maîtrise d'un langage de programmation serait un plus ;
- Connaissance du domaine médical serait un plus.

Début de stage : dès que possible
Durée de stage : 6 mois
Lieu de stage : Berre L'Etang
Rémunération : selon profil

Adresser CV + lettre de motivation à : mtaranina@edl.fr"
"457","2018-01-08","LATTICE","Paris","Testing Multilingual Language Representations for Parsing

Language diversity remains a challenge for NLP. Multilingual
distributional representations (multilingual word embeddings) are known
to be efficient to address different languages simultaneously, but other
approaches have also been proposed like language transfer [1]. These
techniques have been applied to many different NLP areas such as
morphological analysis, NER, Machine Translation and Dependency parsing
[2, 3, 4].

This internship is centered around a model-transfer dependency parsing
approach using multilingual feature representations previously developed
at LATTICE. This system obtained state-of-the art results during the
CoNLL shared task 2017 (see http://universaldependencies.org/conll17/ ).

The goal of the internship is to try to get a better knowledge of the
analysis process and, more specifically of the multilingual
approach. Neural nets are generally used as a black box but it is also
advisable to dive into the representations used and test for example the
quality of the multilingual word embeddings (have the different
languages been correctly aligned?). Different parameters (size of the
training corpora, dictionary, etc) will be tested to see how they affect
the result.

The exact content of the internship will depend on the interest and
skills of the student.

* Requirements are:

- excellent programming skills
- some knowledge of neural networks
- excellent English (both spoken and written, for this internship we
  will use English as the main communication language)

* Duration and conditions

3 to 5 months, Spring 2018. Normal working conditions (indemnités de
stage + transport)

* How to apply?

Send a CV, a recent grade statement and a short email explaining in a
few words your motivation to Thierry Poibeau (thierry.poibeau@ens.fr)
and Kyungtae Lim (kyungtae.lim@ens.fr). The position is opened until
filled (but applications after Feb 2018 will not be considered).

References

[1] Stanford CS224n: Natural Language Processing with Deep Learning
(http://web.stanford.edu/class/cs224n/lecture_notes/cs224n-2017-notes2.pdf)

[2] Joulin, Armand, et al. ""FastText. zip: Compressing text
classification models."" arXiv preprint arXiv:1612.03651
(2016). (https://github.com/facebookresearch/fastText)

[3] Mikel Artetxe, Gorka Labaka, and Eneko Agirre. 2017. Learning
bilingual word embeddings with (almost) no bilingual data. In
Proceedings of the 55th Annual Meeting of the Association for
Computational Linguistics (Volume 1: Long Papers), pages 451-462.

[4] Lim, KyungTae, and Thierry Poibeau. ""A system for multilingual
dependency parsing based on bidirectional LSTM feature representations.""
Proceedings of the CoNLL 2017 Shared Task: Multilingual Parsing from Raw
Text to Universal Dependencies(2017): 63-70."
"458","2018-01-08","E Motion Analysis","Paris","ENTREPRISE

E Motion Analysis est une jeune entreprise innovante, composée de jeunes
diplômés, passionnés d'analyse sémantique de données textuelles dans les
secteurs de l'hôtellerie, la santé et les ressources humaines.
Notre métier consiste à mettre en place une plateforme d'annotation,
d'analyse et de visualisation de données pour aider les professionnels à
prendre les bonnes décisions en innovant sans cesse.

POSTE

Nous recherchons actuellement un(e) stagiaire Développeur Chatbot /
Langage Naturel.

Au sein de notre Pôle R&D, vous participerez au développement d'un
chatbot qui devra utiliser les informations sémantiques produites par
nos outils d'analyse linguistique. Vous serez alors amené(e) à effectuer
les tâches suivantes :

- Evaluer les solutions de développement de Chatbot les mieux adaptées à
  notre contexte,
- Créer des réponses à partir des questions formulées via notre outil,
- Développer l'interface.

PROFIL

- Maîtrise d'un langage de programmation pour Chatbot (Angular, Node.JS,
  Vue.JS, etc.)
- Bonnes connaissances des bases de données MySQL et MongoDB
- Bonnes connaissances en TAL

Ce Stage est à pourvoir à partir de février 2018 au sein de nos bureaux
situés à La Défense.

CONTACT

contact@e-motion-analysis.com"
"459","2018-01-08","Argus de la presse","Paris","L'Argus de la presse, partenaire de plus de 30 000 marques, est une
entreprise d'intelligence économique appartenant au Groupe Cision,
leader mondial des logiciels de relations médias, d'influence et
d'intelligence médias. Le Groupe a une forte implantation
internationale, avec plus de 3.000 collaborateurs et près de 100.000
clients.

L'Argus de la presse répond aux enjeux de ses clients pour leur
permettre de piloter leur influence et leur réputation, mesurer et
nourrir leur stratégie de communication et accompagner leur stratégie de
développement.  L'Argus de la presse se décline en 3 pôles d'activités :
Media Intelligence, Media et Publics Insights et Market
Intelligence.L'Argus de la Presse - Groupe Cision doit répondre au
quotidien aux enjeux industriels du traitement de l'information à grande
échelle.

Pour cela elle déploie des systèmes de gestion, de collecte et d'analyse
de données structurées et non structurées à grande échelle et des outils
de veille et recherche d'information ad hoc.

L'Argus utilise pour cela un certain nombre de technologies :

   - technologies symboliques et numériques pour l'apprentissage
     automatique à partir de données
   - fouille de données
   - moteur de recherche texte
   - traitement automatique du langage.

Dans ce cadre, l'Argus est à la recherche d'un stagiaire en Machine
Learning et Information Retrieval.

*Missions :*

La société lance en 2018 une nouvelle étude afin de challenger ces
technologies dans un processus d'amélioration continue.

Dans une démarche d'innovation, la mission consiste à :

- collaborer aux travaux d'étude, de documentation, de conception et de
  mise en oeuvre des Proof of Concept jusqu'à la définition des meilleurs
  scénarios de déploiement en situation réelle.

Ces travaux seront menés par une équipe composée des utilisateurs du
système cible de recherche d'information, de spécialistes en sciences de
l'information et des référents IT sur ces sujets.

*Profil du candidat :*

Titulaire d'un master 2 ou doctorat en linguistique et informatique ou
en data science avec une composante extraction des connaissances.

Vous avez une expérience académique ou professionnelle sur les outils de
base de l'intelligence artificielle :

   - technologies symboliques et numériques pour l'apprentissage
     automatique à partir de données
   - constituants d'un outil opérationnel de fouille de données
   - fonctionnement des moteurs de recherche, texte, image, parole,
     vidéo
   - traitement automatique du langage.

Vous êtes à l'aise avec la programmation et le développement de script
et la manipulation d'algorithmes existants. Votre niveau en
programmation vous permet de prototyper des solutions afin de les faire
expérimenter en interne. Dans le cadre de vos travaux, vous serez
amené(e) à identifier et à réutiliser des algorithmes existants pour les
adapter à nos besoins métiers.

*Formation et compétences requises :*

*Compétences informatiques* :

Vous avez une connaissance académique ou pratique de certaines des
solutions suivantes :

   - Outils ou algorithmes TAL : extraction d'entités nommées,
     catégorisation automatique, annotation de corpus, analyse du
     sentiment, etc. ;
   - Sensibilisation aux problématiques d'analyse morphologique et
     terminologique et formalismes et analyse syntaxiques
   - Algorithmes de classification non supervisée (Ward clustering,
     K-means...) ;
   - Algorithmes de classification supervisée (Extratrees, SVM, RNN...) ;
   - Base de graphes
   - Langage de programmation : Python ou autre langage objet récent

Le stage est à pourvoir dès que possible pour une durée de 4 à 6 mois.



*Camille Connan*
Chargée de développement RH
+33(0)1 49 25 72 78
camille.connan@argus-presse.fr

http://www.argus-presse.fr/
https://twitter.com/argusdelapresse
https://www.facebook.com/Argusdelapresse/
https://www.linkedin.com/company/argus-de-la-presse/
*Consultez notre blog Culture RP http://culture-rp.com/*"
"460","2018-01-08","Prometil","Toulouse","Titre: Extraction automatique d'une taxonomie à partir des données
Wikipédia adaptée à des documents techniques

--------------------------

Stage financé par le projet CLE (Contrat de recherche Laboratoires -
Entreprises)-ELENAA (des Exigences en LangagE Naturel à leurs Analyses
Automatiques)

---------------------------

*Contexte*
---------------------------

Le projet CLE (Contrat de recherche Laboratoires - Entreprises) intitulé
""ELENAA (des Exigences en LangagE Naturel à leurs Analyses
Automatiques)"", est mené par une collaboration entre Onera DTIM, IRIT
SIG et la société Prometil avec un soutien financier de la région
Languedoc Roussillon Midi-Pyrénées (Occitanie).

Le but de ce projet est, à partir d'exigences réelles, écrites en
langage naturel, issues de systèmes embarqués, de réaliser des
vérifications automatiques pour aider à la spécification d'exigences
plus sûres et sans erreurs. Pour ce faire, nous partirons d'exigences
écrites en langage naturel et nous plongerons ces exigences dans un
cadre formel pour pouvoir utiliser des solveurs logiques. De plus, nous
analysons ces exigences en utilisant des technologies d'intelligence
artificielle (IA) comme de l'apprentissage automatique afin d'extraire
des anomalies spécifiques (par exemple la redondance).


*Objectif*
------------------------------

La société Prometil (www.prometil.com) développe depuis 3 ans un outil
d'analyse de la qualité des exigences qui sont au coeur de la conception
des systèmes embarqués, Semios (www.semiosapp.com). Il est actuellement
déployé chez des entreprises et des partenaires industriels (Toulouse,
Toulon, Paris). Prometil continue à innover Semios en renforçant les
activités R&D autour de cet outil par la collaboration avec les
laboratoires de recherche à travers le projet ELENAA.

Dans le cadre de ce projet, Prometil cherche un stagiaire en IA qui va
participer dans les missions suivantes:

   1. Extraction d'une hiérarchie de données à partir de wikipédia
   2. Etudes des différentes méthodes (algorithmes d'apprentissage
      automatique, réseaux neurones,...) d'extraction des connaissances
      à partir des documents techniques
   3. Extraction des concepts significatifs liés aux domaines
      spécifiques comme aéronautique, spatial, automobile, naval...
   4. Construction des relations hiérarchiques (taxonomie) entre les
      concepts identifiés en utilisant les données de Wikipédia.

*Profil souhaité*
------------------------------

Niveau : Master 2 en Informatique, spécialisé en IA, Traitement des
données

- Connaissances en méthodes d'apprentissage automatique (supervisé et/ou
  non-supervisé) et d'apprentissage profond

- Connaissances des techniques d'extraction de graphes est un plus

- Connaissances en outils du TAL (Tokenizers, POS taggers, Parsers) est
  un plus

- Capacités d'analyse et de synthèse

- Connaissance des langages de programmation Python et Java

- Organisé(-e), autonome et curieux(-se) de nouvelles technologies

*Modalités du poste*
--------------------

Durée : entre 4 et 6 mois

Date de début: souhaité à partir de mars 2018

Indemnité : minimum 550¤ /mois (possible de négocier selon les
compétences)

Lieu : Société Prometil - Toulouse

Merci d'adresser CV et lettre de motivation à l'adresse mail suivante :
semios@prometil.com

www.prometil.com
Charlotte BRETON COSTEDOAT

*Responsable Marketing et Communication*
Chef de produit Maperless
52 Rue Jacques Babinet 31100 Toulouse
E-mail : c.breton@prometil.com

Tel. Prometil : +33 5 62 87 52 42
Extension : 1090"
